timestamp,username,status,detail
2026-08-03T19:44:12,ahsaan_ul_hassan1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:15,ahsan._._.50,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:22,ahsan._1012,following_not_visible,Could not find a visible Following button.
2026-08-03T19:44:25,ahsan.naqvii,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:28,ahsanaslam40,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:31,ahsankx.10,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:34,aijaz_khaskhely,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:37,aijazfahad,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:40,aiman._fr,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:43,aimanmanzoorrr,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:45,aimeaiwoman26,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:49,aimenabbasy,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:55,aimenarshaaad,following_not_visible,Could not find a visible Following button.
2026-08-03T19:44:57,aimennnnnnnnnn__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:00,aimsvariant,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:02,aitsam_aston,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:06,ajju_0453,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:09,ak99.7m,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:12,ak_htar8143,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:15,ak_sunshinee,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:17,ak_umair_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:23,akber.hussain,following_not_visible,Could not find a visible Following button.
2026-08-03T19:45:26,aksganguly,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:29,alampanah555,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:32,albarakzii,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:38,alee._72,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:45:41,alee.zulf786,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:43,alee_malik5,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:46,aleeboy_46,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:49,aleeeesha_izzaa.7,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:52,aleeena.raza,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:55,aleenaqureshiii,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:45:58,aleezatahirr,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:46:01,aleezeehhh,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:46:04,ali._.awann7,unfollowed,Unfollow confirmation clicked.
